18;1051;
18;1052;
18;1053;
18;1054;
18;1055;
18;1056;
18;1057;
18;1058;
18;1059;
17;1060;
17;1061;
17;1062;
17;1063;
17;1064;
17;1065;
17;1066;
17;1067;
17;1068;
17;1069;
17;1070;
17;1071;
17;1072;
17;1073;
17;1074;
17;1075;
17;1076;
17;1077;
17;1078;
17;1079;
17;1080;
17;1081;
17;1082;
17;1083;
16;1084;
16;1085;
